aro_id	name	definition	definition_refs	parent_ids	drug_class_id	drug_class_label	synonyms	xrefs	classification
ARO:3007593	formicamycin N	Formicamycin congeners are promising antibiotics with potent activity against Gram-positive pathogens including VRE and MRSA and display a high barrier to selection of resistant isolates.	PMID:33440167	ARO:3007574	ARO:3005171	polyketide with antibiotic activity		CHEBI:226631|ChEMBL:CHEMBL4633735|PubChem:156010277	classified_as_antibiotic
ARO:3007594	formicamycin H	Formicamycin congeners are promising antibiotics with potent activity against Gram-positive pathogens including VRE and MRSA and display a high barrier to selection of resistant isolates.	PMID:33440167	ARO:3007574	ARO:3005171	polyketide with antibiotic activity		CHEBI:219476|PubChem:146684588	classified_as_antibiotic
ARO:3007595	formicamycin Q	Formicamycin congeners are promising antibiotics with potent activity against Gram-positive pathogens including VRE and MRSA and display a high barrier to selection of resistant isolates.	PMID:33440167	ARO:3007574	ARO:3005171	polyketide with antibiotic activity		CHEBI:226647|ChEMBL:CHEMBL4643580|PubChem:156018422	classified_as_antibiotic
ARO:3007596	formicamycin I	Formicamycin congeners are promising antibiotics with potent activity against Gram-positive pathogens including VRE and MRSA and display a high barrier to selection of resistant isolates.	PMID:33440167	ARO:3007574	ARO:3005171	polyketide with antibiotic activity		CHEBI:219484|PubChem:146684589	classified_as_antibiotic
ARO:3007597	formicamycin J	Formicamycin congeners are promising antibiotics with potent activity against Gram-positive pathogens including VRE and MRSA and display a high barrier to selection of resistant isolates.	PMID:33440167	ARO:3007574	ARO:3005171	polyketide with antibiotic activity		CHEBI:219490|PubChem:146684590	classified_as_antibiotic
ARO:3007598	formicamycin K	Formicamycin congeners are promising antibiotics with potent activity against Gram-positive pathogens including VRE and MRSA and display a high barrier to selection of resistant isolates.	PMID:33440167	ARO:3007574	ARO:3005171	polyketide with antibiotic activity		CHEBI:219496|PubChem:146684591	classified_as_antibiotic
ARO:3007600	cervimycin	The polyketide antibiotics cervimycins are natural products of Streptomyces tendae HKI 0179 with promising activity against multidrug-resistant staphylococci and vancomycin-resistant enterococci.	PMID:36173303	ARO:3005171	ARO:3005171	polyketide with antibiotic activity			
ARO:3007601	cervimycin A	Cervimycins are polyketide antibiotics.	PMID:36173303	ARO:3007600	ARO:3005171	polyketide with antibiotic activity		CHEBI:209712|PubChem:11557219	classified_as_antibiotic
ARO:3007602	cervimycin B	Cervimycins are polyketide antibiotics.	PMID:36173303	ARO:3007600	ARO:3005171	polyketide with antibiotic activity		CHEBI:206185|PubChem:11693822	classified_as_antibiotic
ARO:3007603	cervimycin C	Cervimycins are polyketide antibiotics.	PMID:36173303	ARO:3007600	ARO:3005171	polyketide with antibiotic activity		CHEBI:208953|PubChem:54687465	classified_as_antibiotic
ARO:3007604	cervimycin D	Cervimycins are polyketide antibiotics.	PMID:36173303	ARO:3007600	ARO:3005171	polyketide with antibiotic activity		CHEBI:198705|PubChem:54677926	classified_as_antibiotic
ARO:3007605	cervimycin K1	Cervimycins are polyketide antibiotics.	PMID:36173303	ARO:3007600	ARO:3005171	polyketide with antibiotic activity		PubChem:54726226	classified_as_antibiotic
ARO:3007606	cervimycin K2	Cervimycins are polyketide antibiotics.	PMID:36173303	ARO:3007600	ARO:3005171	polyketide with antibiotic activity		PubChem:54579611	classified_as_antibiotic
ARO:3007607	cervimycin N	Cervimycins are polyketide antibiotics.	PMID:36173303	ARO:3007600	ARO:3005171	polyketide with antibiotic activity		PubChem:54726225	classified_as_antibiotic
ARO:3007611	sarafloxacin	Sarafloxacin is used for treatment and control of bacterial infections in poultry caused by Escherichia coli and Salmonella spp. It was removed from the market by manufacturers in 2001.	PMID:37250042	ARO:0000001	ARO:0000001	fluoroquinolone antibiotic		ChEMBL:CHEMBL37858|PubChem:56208	classified_as_antibiotic
ARO:3007615	pyrrolomycin antibiotic	Pyrrolomycins are protonophore antibiotics produced by Actinosporangium and Streptomyces. The mechanism of their antimicrobial activity consists in depolarization of bacterial membrane, leading to the suppression of bacterial bioenergetics through the uncoupling of oxidative phosphorylation.	PMID:36171648	ARO:3005163	ARO:3005163	ionophore with antibiotic activity			
ARO:3007616	pyrrolomycin A	Pyrrolomycins are protonophores with antibiotic activity.	PMID:36171648	ARO:3007615	ARO:3005163	ionophore with antibiotic activity		CHEBI:156550|PubChem:133275	classified_as_antibiotic
ARO:3007617	pyrrolomycin B	Pyrrolomycins are protonophores with antibiotic activity.	PMID:36171648	ARO:3007615	ARO:3005163	ionophore with antibiotic activity		CHEBI:220052|PubChem:133274	classified_as_antibiotic
ARO:3007618	pyrrolomycin C	Pyrrolomycins are protonophores with antibiotic activity.	PMID:36171648	ARO:3007615	ARO:3005163	ionophore with antibiotic activity		CHEBI:210117|PubChem:133779	classified_as_antibiotic
ARO:3007619	pyrrolomycin D	Pyrrolomycins are protonophores with antibiotic activity.	PMID:36171648	ARO:3007615	ARO:3005163	ionophore with antibiotic activity		CHEBI:220079|ChEMBL:CHEMBL4101922|PubChem:133780	classified_as_antibiotic
ARO:3007620	pyrrolomycin E	Pyrrolomycins are protonophores with antibiotic activity.	PMID:36171648	ARO:3007615	ARO:3005163	ionophore with antibiotic activity		PubChem:5487782	classified_as_antibiotic
ARO:3007621	pyrrolomycin F	Pyrrolomycins are protonophores with antibiotic activity.	PMID:36171648	ARO:3007615	ARO:3005163	ionophore with antibiotic activity		PubChem:3086276	classified_as_antibiotic
ARO:3007622	pyrrolomycin F2a	Pyrrolomycins are protonophores with antibiotic activity.	PMID:36171648	ARO:3007615	ARO:3005163	ionophore with antibiotic activity		CHEBI:222909|ChEMBL:CHEMBL4069856|PubChem:181928	classified_as_antibiotic
ARO:3007623	pyrrolomycin F2b	Pyrrolomycins are protonophores with antibiotic activity.	PMID:36171648	ARO:3007615	ARO:3005163	ionophore with antibiotic activity		CHEBI:222903|ChEMBL:CHEMBL4087261|PubChem:102115511	classified_as_antibiotic
ARO:3007624	pyrrolomycin G	Pyrrolomycins are protonophores with antibiotic activity.	PMID:36171648	ARO:3007615	ARO:3005163	ionophore with antibiotic activity		ChEMBL:CHEMBL464559|PubChem:11360758	classified_as_antibiotic
ARO:3007625	pyrrolomycin H	Pyrrolomycins are protonophores with antibiotic activity.	PMID:36171648	ARO:3007615	ARO:3005163	ionophore with antibiotic activity		ChEMBL:CHEMBL513636|PubChem:11303705	classified_as_antibiotic
ARO:3007626	pyrrolomycin F3	Pyrrolomycins are protonophores with antibiotic activity.	PMID:36171648	ARO:3007615	ARO:3005163	ionophore with antibiotic activity		CHEBI:222896|ChEMBL:CHEMBL4095323|PubChem:102115512	classified_as_antibiotic
ARO:3007627	pyrrolomycin I	Pyrrolomycins are protonophores with antibiotic activity.	PMID:36171648	ARO:3007615	ARO:3005163	ionophore with antibiotic activity		CHEBI:217964|PubChem:11772125	classified_as_antibiotic
ARO:3007628	pyrrolomycin J	Pyrrolomycins are protonophores with antibiotic activity.	PMID:36171648	ARO:3007615	ARO:3005163	ionophore with antibiotic activity		CHEBI:206255|ChEMBL:CHEMBL451925|PubChem:11337778	classified_as_antibiotic
ARO:3007629	cadaside antibiotic	The cadasides are calcium-dependent cyclic acidic lipopeptide antibiotics that disrupt cell wall biosynthesis and show activity against multiple drug-resistant Gram-positive pathogens.	PMID:36168660	ARO:3000035	ARO:3009657	nonribosomal peptide antibiotics			
ARO:3007630	cadaside A	Cadasides are lipopeptides with antibiotic activity.	PMID:36168660	ARO:3007629	ARO:3009657	nonribosomal peptide antibiotics		CHEBI:226051|PubChem:146682091	classified_as_antibiotic
ARO:3007631	cadaside B	Cadasides are lipopeptides with antibiotic activity.	PMID:36168660	ARO:3007629	ARO:3009657	nonribosomal peptide antibiotics		CHEBI:226057|PubChem:146682092	classified_as_antibiotic
ARO:3007636	iboxamycin	Iboxamycin is a fully synthetic lincosamide antibiotic. Like other lincosamides, it selectively targets the bacterial ribosome and prevents elongation of the peptide chain. Iboxamycin has been shown to be effective against bacterial strains otherwise resistant to licosamide antibiotics.	PMID:34707295	ARO:0000017	ARO:0000017	lincosamide antibiotic		PubChem:156613433	classified_as_antibiotic
ARO:3007638	hygromycin A	Hygromycin A is an antibiotic produced by Streptomyces hygroscopicus. It inhibits translation by binding to the peptidyl transferase center on the large ribosomal subunit. This prevents the binding of aminoacyl-tRNA to the A-site. Not to confused with Hygromycin B, which is structurally distinct.	PMID:26028538	ARO:3000003	ARO:3000003	antibiotic without defined classification	totomycin	CAS:6379-56-2|CHEBI:69414|ChEMBL:CHEMBL7611|PubChem:6433481	classified_as_antibiotic
ARO:3007639	A201A	A201A is a nucleoside antibiotic. It inhibits translation by binding to the peptidyl transferase center on the large ribosomal subunit. This prevents the binding of aminoacyl-tRNA to the A-site.	PMID:26028538	ARO:3000080	ARO:3000034	nucleoside antibiotic		CHEBI:222171|ChEMBL:CHEMBL100042|PubChem:6441582	classified_as_antibiotic
ARO:3007655	nifuroxazide	Nifuroxazide is an oral nitrofuran antibiotic used to treat colitis and diarrhea in humans and non-humans. It has recently been explored to be repurposed for parasitic diseases.	PMID:37409934	ARO:3004116	ARO:3004116	nitrofuran antibiotic		CHEBI:135136|ChEMBL:CHEMBL244888|PubChem:5337997	classified_as_antibiotic
ARO:3007658	albicidin	Albicidin phytotoxins produced by the sugarcane pathogen Xanthomonas albilineans is a potent DNA gyrase inhibitor with inhibitory effects significantly better than most DNA gyrase inhibitors. Albicidin acts primarily by inhibiting the religation of the cleaved DNA intermediate during the gyrase catalytic sequence similar to quinolones.	PMID:31451755|PMID:17074789	ARO:3009657	ARO:3009657	nonribosomal peptide antibiotics		CHEBI:218232|ChEMBL:CHEMBL5281137|PubChem:78322514	classified_as_antibiotic
ARO:3007660	clerocidin	Clerocidin is a terpenoid antibiotic that inhibits bacterial DNA gyrase. It is a natural diterpenoid which has been shown to selectively react with single-stranded bases without targeting the double helix.	PMID:12930966	ARO:3005172	ARO:3005172	terpene with antibiotic activity		CHEBI:199447|PubChem:9896400	classified_as_antibiotic
ARO:3007677	furazidin	Furazidin is a nitrofuran derivative, acting as an antibacterial medicine with bacteriostatic action. It is active against both gram-positive and gram-negative bacteria. It is used for the treatment of urinary tract, skin, and soft tissues infections.	PMID:37629208	ARO:3004116	ARO:3004116	nitrofuran antibiotic	furagin|furazidine	CAS:1672-88-4|CHEBI:131714|ChEMBL:CHEMBL3707254|PubChem:6870646	classified_as_antibiotic
ARO:3007679	chrysomycin A	Chrysomycin A (ChryA) is a benzonaphthopyranone glycoside with rapid bactericidal activity that is highly active against S. aureus persisters, robustly eradicates biofilms in vitro, and shows a sustainable killing efficacy in vivo. Chrysomycin A belongs to the coumarin class of antibiotics which are known to bind gyrase subunit B and inhibit the enzyme function.	PMID:37540745	ARO:3000103	ARO:3000103	aminocoumarin antibiotic	ChryA	CHEBI:191084|PubChem:73468	classified_as_antibiotic
ARO:3007680	2,4-diacetylphloroglucinol	2,4-diacetylphloroglucinol (DAPG) is a broad-spectrum antibiotic that was originally isolated from a fluorescent Pseudomonas strain. DAPG is active against numerous organisms, including plants, fungi, viruses, bacteria, and nematodes, and production or increased production of DAPG has been associated with enhanced activity against plant pathogens.	PMID:37653049	ARO:3005171	ARO:3005171	polyketide with antibiotic activity	DAPG	CAS:2161-86-6|CHEBI:78688|ChEMBL:CHEMBL276139|PubChem:16547	classified_as_antibiotic
ARO:3007685	nifuratel	Nifuratel is a nitrofuran antibiotic already in use for parasitic infections. It was effective against different serovars, including multidrug-resistant strains of Salmonella Typhimurium, and in macrophages from different host species and against Listeria monocytogenes and Shigella flexneri. It reduced IL-10 and STAT3 production in infected macrophages which should increase the inflammatory response against Salmonella.	PMID:37732770	ARO:3004116	ARO:3004116	nitrofuran antibiotic		CAS:4936-47-4|CHEBI:135180|ChEMBL:CHEMBL514315|PubChem:6433427	classified_as_antibiotic
ARO:3007686	mutanobactin	Mutanobactin is produced by a polyketide synthase-nonribosomal peptide synthetase hybrid system encoded by the mub locus. Mutanobactin-producing S. mutans inhibits planktonic and biofilm growth of E. faecalis and is active against other Enterococcus species and Staphylococcus aureus.	PMID:37745448	ARO:3000053	ARO:3000053	peptide antibiotic		CHEBI:212062|PubChem:49850903	classified_as_antibiotic
ARO:3007687	zidovudine	Zidovudine is an antibiotic used in the management and treatment of HIV-1. It is in the nucleoside reverse transcriptase inhibitor class of medications.	PMID:37660210	ARO:3000034	ARO:3000034	nucleoside antibiotic	azidothymidine	CAS:30516-87-1|CHEBI:10110|ChEMBL:CHEMBL129|PubChem:35370	classified_as_antibiotic
ARO:3007689	selamectin	Selamectin is a topical antiparasitic medication for dogs and cats prescribed for various parasite infections. Exposure caused relevant cell surface alterations. A synergistic effect was observed between ampicillin and selamectin. Selamectin may represent a timely and promising macrocyclic lactone for the treatment of S. aureus infections.	PMID:37764086	ARO:3001318	ARO:3001318	macrocyclic antibiotic		CAS:165108-07-6|CHEBI:177562|ChEMBL:CHEMBL1908325|PubChem:9578507	classified_as_antibiotic
ARO:3007748	oncocin	The small proline-rich antimicrobial peptide, oncocin, selectively targets Gram-negative bacteria through special transporters such as SmbA to enter cytoplasm. It presents low toxicity to mammalian cells, because they cannot effectively penetrate the mammalian cellular membrane or they are internalized through an endocytotic process to minimize interaction with cytosolic ribosomes.	PMID:29256010|PMID:37797458	ARO:3000053	ARO:3000053	peptide antibiotic		ChEMBL:CHEMBL1083466|PubChem:46889826	classified_as_antibiotic
ARO:3007754	lasalocid A	Lasalocid is an antibacterial agent and a coccidiostat, which is produced by strains of Streptomyces lasaliensis. Lasalocid is able to make neutral complexes with monovalent and divalent cations and transport them through apolar phase.	PMID:38069118	ARO:3005171	ARO:3005171	polyketide with antibiotic activity	Lasalocid|Lasalocide	CAS:25999-31-9|CHEBI:92181|ChEMBL:CHEMBL145347|PubChem:5360807	classified_as_antibiotic
ARO:3007755	calcimycin	Calcimycin (A23187) is a polyether antibiotic and divalent cation ionophore, extracted from Streptomyces chartrecensis.	PMID:38103757	ARO:3005163	ARO:3005163	ionophore with antibiotic activity	A23187	CAS:52665-69-7|CHEBI:3305|ChEMBL:CHEMBL1256686|PubChem:11957499	classified_as_antibiotic
ARO:3007756	ophiobolin A	Ophiobolin A is a sesterterpene which was initially isolated as fungal phytotoxins and subsequently shown to possess other biological activities, including anticancer activities.	PMID:38131643	ARO:3005172	ARO:3005172	terpene with antibiotic activity		CAS:4611-05-6|CHEBI:7777|ChEMBL:CHEMBL522808|PubChem:5281387	classified_as_antibiotic
ARO:3007757	sphaeropsidin A	Sphaeropsidin A is a tetracyclic pimarane diterpene, first isolated as the main phytotoxin produced by Diplodia cupressir, the causal agent of a severe canker disease of Italian cypress, Cupressus sempervirens L.	PMID:38131643	ARO:3005172	ARO:3005172	terpene with antibiotic activity		CHEBI:69494|ChEMBL:CHEMBL1834675|PubChem:51361447	classified_as_antibiotic
ARO:3007758	fengycin	Fengycin is an antifungal lipopeptide complex produced by Bacillus subtilis strain F-29-3. It inhibits filamentous fungi and is used as an agricultural fungicide.	PMID:38092837|PMID:29376372	ARO:3000035	ARO:3009657	nonribosomal peptide antibiotics		CAS:102577-03-7|CHEBI:29583|PubChem:443591	classified_as_antibiotic
ARO:3007760	tulathromycin	Tulathromycin is an antibacterial of the macrolide class of drugs. It is a 15-membered macrolide structure and considered a triamilide macrolide with three charged nitrogens. It is derived from azalide macrolides, such as azithromycin.	PMID:16094557	ARO:0000000	ARO:0000000	macrolide antibiotic		CAS:217500-96-4|CHEBI:182495|ChEMBL:CHEMBL5314550|PubChem:9832301	classified_as_antibiotic
ARO:3007761	gamithromycin	Gamithromycin, a novel semi-synthetic macrolide, is approved for the treatment and prevention of bovine respiratory disease. It plays a bacteriostatic and bactericidal role by inhibiting the ribosomal 50S subunit.	PMID:31680940	ARO:0000000	ARO:0000000	macrolide antibiotic		CAS:145435-72-9|CHEBI:195437|ChEMBL:CHEMBL2107342|PubChem:59364992	classified_as_antibiotic
ARO:3007762	tildipirosin	Tildipirosin, a 16-membered-ring macrolide antimicrobial, has recently been approved for the treatment of swine respiratory disease and bovine respiratory disease. This macrolide is extensively distributed to the site of respiratory infection followed by slow elimination.	PMID:29867911	ARO:0000000	ARO:0000000	macrolide antibiotic		ChEMBL:CHEMBL3039509|PubChem:24860548	classified_as_antibiotic
ARO:3007763	Marinomycin	Four antitumor-antibiotics of a new structure class, the marinomycins A-D (1-4), were isolated from the saline culture of a new group of marine actinomycetes. The structures of the marinomycins are unusual macrodiolides composed of dimeric 2-hydroxy-6-alkenyl-benzoic acid lactones with conjugated tetraene-pentahydroxy polyketide chains.	PMID:16448135	ARO:0000000	ARO:0000000	macrolide antibiotic			
ARO:3007764	marinomycin A	Marinomycin A is a member of a new class of bis-salicylate-containing polyene macrodiolides, which have potent antibiotic activity against methicillin-resistant Staphylococcus aureus and vancomycin-resistant Enterococcus faecium.	PMID:16448135	ARO:3007763	ARO:0000000	macrolide antibiotic		CHEBI:213454|ChEMBL:CHEMBL1241387|PubChem:129700316	classified_as_antibiotic
ARO:3007765	marinomycin B	Marinomycin B is a member of a new class of bis-salicylate-containing polyene macrodiolides, which have potent antibiotic activity against methicillin-resistant Staphylococcus aureus and vancomycin-resistant Enterococcus faecium.	PMID:16448135	ARO:3007763	ARO:0000000	macrolide antibiotic		CHEBI:221380|PubChem:11557098	classified_as_antibiotic
ARO:3007766	marinomycin C	Marinomycin C is a member of a new class of bis-salicylate-containing polyene macrodiolides, which have potent antibiotic activity against methicillin-resistant Staphylococcus aureus and vancomycin-resistant Enterococcus faecium.	PMID:16448135	ARO:3007763	ARO:0000000	macrolide antibiotic		PubChem:11240121	classified_as_antibiotic
ARO:3007767	marinomycin D	Marinomycin D is a member of a new class of bis-salicylate-containing polyene macrodiolides, which have potent antibiotic activity against methicillin-resistant Staphylococcus aureus and vancomycin-resistant Enterococcus faecium.	PMID:16448135	ARO:3007763	ARO:0000000	macrolide antibiotic		CHEBI:212156|PubChem:42617892	classified_as_antibiotic
ARO:3007768	tetronomycin	Tetronomycin, C34H50O8, isolated from a strain of Streptomyces sp. nov. represents a novel polycyclic ionophore polyether.	PMID:7076564	ARO:3005163	ARO:3005163	ionophore with antibiotic activity		CHEBI:220058|PubChem:44472823	classified_as_antibiotic
ARO:3007769	cezomycin	Cezomycin is a polyether divalent cation ionophore secondary metabolite produced by Streptomyces chartreusis.	PMID:29654174	ARO:3005163	ARO:3005163	ionophore with antibiotic activity		CHEBI:223155|PubChem:134368	classified_as_antibiotic
ARO:3007772	valinomycin	Valinomycin is a depsipeptide antibiotic which selectively translocates potassium across biologic membranes. This potassium ionophore was observed to inhibit phytohemagglutinin-stimulated blastogenesis and proliferation in human lymphocytes.	PMID:1068473	ARO:3005163	ARO:3005163	ionophore with antibiotic activity		CHEBI:28545|ChEMBL:CHEMBL223643|PubChem:3000706	classified_as_antibiotic
ARO:3007774	dragmacidin A	Spongosorites has yielded a bis-indole alkaloid which we have named dragmacidin G. Dragmacidin G is the first in this series of compounds to have a pyrazine ring linking the two indole rings. It also has a rare N-(2-mercaptoethyl)-guanidine side chain. Dragmacidin G shows a broad spectrum of biological activity including inhibition of methicillin-resistant Staphylococcus aureus, Mycobacterium tuberculosis, Plasmodium falciparum, and a panel of pancreatic cancer cell lines.	PMID:38206835|PMID:28085024	ARO:3007773	ARO:3007773	bis-indole alkaloid with antibiotic activity		PubChem:11260315	classified_as_antibiotic
ARO:3007775	dragmacidin B	Spongosorites has yielded a bis-indole alkaloid which we have named dragmacidin G. Dragmacidin G is the first in this series of compounds to have a pyrazine ring linking the two indole rings. It also has a rare N-(2-mercaptoethyl)-guanidine side chain. Dragmacidin G shows a broad spectrum of biological activity including inhibition of methicillin-resistant Staphylococcus aureus, Mycobacterium tuberculosis, Plasmodium falciparum, and a panel of pancreatic cancer cell lines.	PMID:28085024|PMID:38206835	ARO:3007773	ARO:3007773	bis-indole alkaloid with antibiotic activity		ChEMBL:CHEMBL4159271|PubChem:14467479	classified_as_antibiotic
ARO:3007776	dragmacidin D	Spongosorites has yielded a bis-indole alkaloid which we have named dragmacidin G. Dragmacidin G is the first in this series of compounds to have a pyrazine ring linking the two indole rings. It also has a rare N-(2-mercaptoethyl)-guanidine side chain. Dragmacidin G shows a broad spectrum of biological activity including inhibition of methicillin-resistant Staphylococcus aureus, Mycobacterium tuberculosis, Plasmodium falciparum, and a panel of pancreatic cancer cell lines.	PMID:38206835|PMID:28085024	ARO:3007773	ARO:3007773	bis-indole alkaloid with antibiotic activity		ChEMBL:CHEMBL513753|PubChem:15000037	classified_as_antibiotic
ARO:3007777	dragmacidin E	Spongosorites has yielded a bis-indole alkaloid which we have named dragmacidin G. Dragmacidin G is the first in this series of compounds to have a pyrazine ring linking the two indole rings. It also has a rare N-(2-mercaptoethyl)-guanidine side chain. Dragmacidin G shows a broad spectrum of biological activity including inhibition of methicillin-resistant Staphylococcus aureus, Mycobacterium tuberculosis, Plasmodium falciparum, and a panel of pancreatic cancer cell lines.	PMID:38206835|PMID:28085024	ARO:3007773	ARO:3007773	bis-indole alkaloid with antibiotic activity		ChEMBL:CHEMBL472439|PubChem:135475363	classified_as_antibiotic
ARO:3007778	dragmacidin F	Spongosorites has yielded a bis-indole alkaloid which we have named dragmacidin G. Dragmacidin G is the first in this series of compounds to have a pyrazine ring linking the two indole rings. It also has a rare N-(2-mercaptoethyl)-guanidine side chain. Dragmacidin G shows a broad spectrum of biological activity including inhibition of methicillin-resistant Staphylococcus aureus, Mycobacterium tuberculosis, Plasmodium falciparum, and a panel of pancreatic cancer cell lines.	PMID:38206835|PMID:28085024	ARO:3007773	ARO:3007773	bis-indole alkaloid with antibiotic activity		ChEMBL:CHEMBL4079851|PubChem:459934	classified_as_antibiotic
ARO:3007779	halolitoralin	Three new cyclopeptides, including halolitoralin A (a cyclic hexapeptide), halolitoralin B and C (two cyclic tetrapeptides), were isolated from Halobacillus litoralis YS3106. They are likely non-ribosomal peptide antibiotics based on chemical structure, but the biosynthetic gene cluster is unknown.	PMID:34677431	ARO:3009657	ARO:3009657	nonribosomal peptide antibiotics			
ARO:3007780	halolitoralin A	Halolitoralin A is an alanine-rich cyclic hexapeptide. It exhibits potent activity against the pathogenic fungi Candida albicans and Trichophyton mentagrophytes and the gram negative bacteria Pseudomonas aeruginosa and Escherichia coli. Gram negative bacteria were found to be more sensitive than gram positive bacteria. It was also found to exhibit moderate anthelmintic activity against the earthworms Megascoplex konkanensis and Eudrilus sp.	PMID:34677431	ARO:3007779	ARO:3009657	nonribosomal peptide antibiotics		CHEBI:207984|PubChem:139588131	classified_as_antibiotic
ARO:3007781	halolitoralin B	Halolitoralin B is an alanine-rich cyclic hexapeptide. It exhibits potent activity against the pathogenic fungi Candida albicans and Trichophyton mentagrophytes and the gram negative bacteria Pseudomonas aeruginosa and Escherichia coli. Gram negative bacteria were found to be more sensitive than gram positive bacteria. It was also found to exhibit moderate anthelmintic activity against the earthworms Megascoplex konkanensis and Eudrilus sp.	PMID:34677431	ARO:3007779	ARO:3009657	nonribosomal peptide antibiotics		CHEBI:198143|PubChem:132493269	classified_as_antibiotic
ARO:3007782	halolitoralin C	Halolitoralin C is an alanine-rich cyclic hexapeptide. It exhibits potent activity against the pathogenic fungi Candida albicans and Trichophyton mentagrophytes and the gram negative bacteria Pseudomonas aeruginosa and Escherichia coli. Gram negative bacteria were found to be more sensitive than gram positive bacteria. It was also found to exhibit moderate anthelmintic activity against the earthworms Megascoplex konkanensis and Eudrilus sp.	PMID:34677431	ARO:3007779	ARO:3009657	nonribosomal peptide antibiotics		CHEBI:221356|PubChem:11812205	classified_as_antibiotic
ARO:3007783	macrocyclic peptide antibiotics	Macrocyclic peptides are predominantly peptide structures bearing one or more rings and spanning multiple amino acid residues. Macrocyclization has become a common approach for improving the pharmacological properties and bioactivity of peptides.	PMID:34206124	ARO:3000053	ARO:3000053	peptide antibiotic			
ARO:3007784	zosurabalpin	Zosurabalpin is a macrocyclic peptide (MCP) antibiotic with potent antibacterial activity against Carbapenem-resistant Acinetobacter baumannii. The mechanism of action involves blocking the transport of bacterial lipopolysaccharide from the inner membrane to its destination on the outer membrane, through inhibition of the LptB2FGC complex.	PMID:38453528|PMID:38172634	ARO:3007783	ARO:3000053	peptide antibiotic		ChEMBL:CHEMBL5314563|PubChem:148636827	classified_as_antibiotic
ARO:3007785	nocardamine	Nocardamine is a cyclic trihydroxamate. It belongs to a group of microbial siderophores which form complexes with iron and aluminum ions. Nocardamine was described first as an antibiotic active against mycobacteria and proteus. It is produced by Nocardia species, several Streptomyces species, Chromobacterium and Pseudomonas.	PMID:31395970|PMID:38338462	ARO:3000053	ARO:3000053	peptide antibiotic	Deferrioxamine E|nocardamin	CHEBI:50437|ChEMBL:CHEMBL505734|PubChem:161532	classified_as_antibiotic
ARO:3007786	Tartrolon	Tartrolons are a group of boron-containing macrolide antibiotics discovered in 1994 from the culture broth of the myxobacterium Sorangium cellulosum.	PMID:37804169	ARO:0000000	ARO:0000000	macrolide antibiotic			
ARO:3007787	tartrolon A	Tartrolons are a group of boron-containing (excluding tartrolon A) macrolide antibiotics discovered in 1994 from the culture broth of the myxobacterium Sorangium cellulosum.	PMID:7532644	ARO:3007786	ARO:0000000	macrolide antibiotic		CHEBI:189235|ChEMBL:CHEMBL1076752|PubChem:10440589	classified_as_antibiotic
ARO:3007788	tartrolon B	Tartrolons are a group of boron-containing (excluding tartrolon A) macrolide antibiotics discovered in 1994 from the culture broth of the myxobacterium Sorangium cellulosum.	PMID:7532644	ARO:3007786	ARO:0000000	macrolide antibiotic		PubChem:23685389	classified_as_antibiotic
ARO:3007789	tartrolon D	Tartrolons are a group of boron-containing (excluding tartrolon A) macrolide antibiotics discovered in 1994 from the culture broth of the myxobacterium Sorangium cellulosum.	PMID:7532644	ARO:3007786	ARO:0000000	macrolide antibiotic		CHEBI:206040|ChEMBL:CHEMBL1076753|PubChem:44614261	classified_as_antibiotic
ARO:3007790	tartrolon F	Tartrolons are a group of boron-containing (excluding tartrolon A) macrolide antibiotics discovered in 1994 from the culture broth of the myxobacterium Sorangium cellulosum.	PMID:7532644	ARO:3007786	ARO:0000000	macrolide antibiotic		CHEBI:212069|PubChem:138320073	classified_as_antibiotic
ARO:3007791	tartrolon G	Tartrolons are a group of boron-containing (excluding tartrolon A) macrolide antibiotics discovered in 1994 from the culture broth of the myxobacterium Sorangium cellulosum.	PMID:7532644	ARO:3007786	ARO:0000000	macrolide antibiotic		CHEBI:212075|PubChem:138320074	classified_as_antibiotic
ARO:3007792	aplasmomycin	Aplasmomycin was isolated from a broth cultivated with a marine isolate of actinomycete, and inhibits Gram-positive bacteria in vitro and Plasmodium berghei in vivo. It is a natural ionophore.	PMID:30089869	ARO:0000000	ARO:0000000	macrolide antibiotic		CAS:61230-25-9|CHEBI:32617|PubChem:23697358	classified_as_antibiotic
ARO:3007793	boromycin	Boromycin is a bacteriocidal polyether-macrolide antibiotic initially isolated from the Streptomyces antibioticus. It is effective against most Gram-positive bacteria, but is ineffective against Gram-negative bacteria.	PMID:30089869	ARO:0000000	ARO:0000000	macrolide antibiotic		CAS:34524-20-4|CHEBI:77880|PubChem:6436027	classified_as_antibiotic
ARO:3007795	azalomycin F	Azalomycin F, a natural guanidyl-containing polyhydroxy macrolide produced by many streptomycete strains, can target the LTA of Staphylococcus aureus.	PMID:38398608|PMID:34770873	ARO:0000000	ARO:0000000	macrolide antibiotic		ChEMBL:CHEMBL2103834|PubChem:6450216	classified_as_antibiotic
ARO:3007796	tylvalosin	Tylvalosin is indicated for the control of porcine proliferative enteropathy associated with Lawsonia intracellularis infection in groups of swine.	PMID:34729086	ARO:0000000	ARO:0000000	macrolide antibiotic		PubChem:6441094	classified_as_antibiotic
